level,age,gender,marital_status,faculty,department,skill,prep_before,prep_after,quality_before,quality_after,confidence_before,confidence_after,cgpa_before,cgpa_after,employment,quit_job,cgpa_change
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.000915739801776,4.099569629385177,Yes,No,0.09865388958340038
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.0389225552408075,3.7575826024958006,No,No,-0.2813399527450069
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.973000370603384,4.07478013450366,No,No,0.10177976390027643
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.008029721765238,3.6250658952757657,Yes,Yes,-0.3829638264894726
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.978879177129634,3.872828395044533,Yes,No,-0.10605078208510132
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.962393359023802,3.5666525103972706,Yes,No,-0.39574084862653125
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.031582679771424,3.6268754787731683,No,No,-0.40470720099825597
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.007948967952579,3.7729074999554704,No,No,-0.2350414679971089
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.013176248627658,3.8387007455592084,Yes,No,-0.17447550306844928
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.032343680547947,4.010644755686275,No,No,-0.021698924861671465
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.032613812181524,4.28870672211025,No,No,0.2560929099287259
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.9799969603343848,3.8414584743112155,Yes,No,-0.13853848602316932
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9274405724960486,4.377485674665112,No,No,0.4500451021690637
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9955438245202735,3.663148901576944,No,No,-0.3323949229433296
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9749814940880173,4.160893993168243,Yes,Yes,0.1859124990802261
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.978339821243892,3.70099390507924,Yes,No,-0.2773459161646521
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.05175265878848,3.7304927019952885,Yes,No,-0.32125995679319175
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.985734074773378,4.027185243963641,No,No,0.04145116919026259
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.98731369902279,3.572231807481021,No,No,-0.4150818915417691
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.022283089516053,3.635937311150111,Yes,No,-0.38634577836594186
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9973983202930414,4.151848799825216,No,No,0.1544504795321746
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.974505566707275,3.8657769750868347,No,No,-0.10872859162044035
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.060963849833584,3.440967901574523,Yes,No,-0.6199959482590609
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.963591954161547,3.762323561511082,No,No,-0.20126839265046526
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.0151176235608395,4.04723492363459,No,No,0.03211730007375024
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.011062810832029,4.153053345052649,Yes,Yes,0.14199053422061958
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.044823853476432,3.428760898490967,Yes,No,-0.6160629549854648
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.967694184496269,4.12355437579743,Yes,No,0.1558601913011608
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.002628345583246,4.1007993017047495,No,No,0.0981709561215034
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9904703928596037,3.7579983271495507,No,No,-0.23247206571005297
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.952975224012257,3.7913675280905603,Yes,No,-0.16160769592169677
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.99565611909503,3.606260378307925,No,No,-0.38939574078710537
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.987939273732171,3.476674916122128,No,No,-0.5112643576100431
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.009016051497524,3.8957959171267023,Yes,No,-0.11322013437082212
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.985703018714571,3.455094626457424,No,No,-0.5306083922571472
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9893724626660663,3.8813825179398522,No,No,-0.10798994472621404
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.03791439710055,3.9560129450921266,Yes,Yes,-0.08190145200842291
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.0586960697329175,3.9203685961902788,Yes,No,-0.13832747354263875
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.026132233138831,3.9885498177118803,Yes,No,-0.037582415426951066
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.012380165539684,4.4751363024121,No,No,0.46275613687241623
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9575882919593925,3.936090231486756,No,No,-0.02149806047263647
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9759482202987706,3.8027164240925786,Yes,No,-0.173231796206192
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.027028677524944,3.3766799064858057,No,No,-0.6503487710391385
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.023377555939703,3.9098422531451646,No,No,-0.1135353027945385
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.997338366550449,3.868979976359482,Yes,No,-0.12835839019096706
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.033393490343962,4.046904653521555,No,No,0.0135111631775926
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9687566382093666,3.853874764914762,No,No,-0.11488187329460464
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9657088098177837,3.5858212331145087,Yes,Yes,-0.379887576703275
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9626250786937773,3.426136347953411,Yes,No,-0.5364887307403663
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.017667621591365,3.902545101851475,Yes,No,-0.11512251973989018
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.995162371114537,4.5248610384044765,No,No,0.5296986672899395
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.000552918551815,3.7728209281889953,No,No,-0.22773199036281966
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.0158164011260125,3.6069853273176125,Yes,No,-0.4088310738084
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.016656826368454,3.38265819829722,No,No,-0.6339986280712337
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9471635645834504,4.070617421605336,No,No,0.1234538570218855
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.0039188513782955,3.98681554355318,Yes,No,-0.01710330782511571
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.03635842504599,3.896075030291446,No,No,-0.14028339475454432
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.003646281418687,4.174469989938618,No,No,0.17082370851993112
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.002554645361658,3.6876793304584927,Yes,Yes,-0.31487531490316556
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.071563655282649,3.8987902376980257,Yes,No,-0.17277341758462317
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.972104802188523,3.8012035305939467,Yes,No,-0.17090127159457635
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.996752698428779,4.018785046059917,No,No,0.022032347631137927
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.987820126222082,4.388327875361904,No,No,0.40050774913982234
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.009382265931862,4.315695785948179,Yes,No,0.3063135200163174
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9786998296886833,3.8218557725560913,No,No,-0.15684405713259197
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9979712238211573,3.9939776058656085,No,No,-0.003993617955548867
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.9869347948418734,3.869050651491543,Yes,No,-0.11788414335033037
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.029862526103354,4.020599129395328,No,No,-0.009263396708026228
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.019394710060201,3.68178082755241,No,No,-0.337613882507791
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.043908780289952,3.7738029703499847,Yes,Yes,-0.27010580993996713
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.015071684629722,4.408139916082229,Yes,No,0.39306823145250736
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.9774458507302475,3.571399998954658,Yes,No,-0.4060458517755894
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.000182535201148,4.060232335455902,No,No,0.06004980025475426
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9993737431659477,3.7132269291239592,No,No,-0.2861468140419885
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.982032169007222,4.105181791122918,Yes,No,0.12314962211569647
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.038243898103088,4.149694131533022,No,No,0.11145023342993365
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.975199447498639,3.8679133744562506,No,No,-0.10728607304238835
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.9928149913569193,4.013019270479782,Yes,No,0.020204279122862268
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.994603592915081,3.4175548769869484,No,No,-0.5770487159281328
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.931703361679855,3.7300721340690255,No,No,-0.20163122761082963
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9992088228487432,3.9934724802753183,Yes,Yes,-0.005736342573424924
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.055180140559587,3.7905943661921855,Yes,No,-0.2645857743674016
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.022557463546514,4.056490993377107,Yes,No,0.033933529830592946
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.990522417484329,3.820305110529829,No,No,-0.17021730695449966
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9510902594270094,3.6472864448279423,No,No,-0.30380381459906713
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9862427406374046,3.8492873091487185,Yes,No,-0.13695543148868605
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.048739589037677,4.116732998299051,No,No,0.06799340926137454
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.986395488782182,4.0054089601630505,No,No,0.019013471380868285
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.9759924597808163,4.160623166531483,Yes,No,0.18463070675066673
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.955596947595467,4.198188688023276,No,No,0.24259174042780884
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.995525255081187,3.500884958548625,No,No,-0.49464029653256203
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.988263784984012,3.7483446523920994,Yes,Yes,-0.23991913259191255
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.028044597639935,3.9532480462900645,Yes,No,-0.07479655134987073
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.991338729379767,3.7633882611972203,Yes,No,-0.22795046818254683
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.023896739874418,3.852187424452109,No,No,-0.1717093154223095
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9773275179621694,4.146617429650415,No,No,0.16928991168824536
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.04965778273739,4.356288143108968,Yes,No,0.3066303603715781
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.051464609411722,3.7077564176472873,No,No,-0.3437081917644349
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.976567295118492,4.291072230057768,No,No,0.3145049349392761
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.99741790216658,3.867144139070401,Yes,No,-0.130273763096179
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.045082864723807,3.830238048322984,No,No,-0.2148448164008232
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.011837891877018,4.246702066105502,No,No,0.23486417422848405
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.029994834989241,3.8459276311283834,Yes,Yes,-0.1840672038608573
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.005597996073945,3.890286350772046,Yes,No,-0.11531164530189875
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.9668550298491065,3.7627151809376667,Yes,No,-0.20413984891143988
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.0005105967385886,3.5984062946058577,No,No,-0.40210430213273085
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.036716781791881,3.9169764665124576,No,No,-0.11974031527942364
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.072730893967224,3.7904095069629298,Yes,No,-0.282321387004294
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.0473993185454775,3.945573621763733,No,No,-0.10182569678174458
